Invoice_ID,Customer_ID,Customer_Name,Customer_Type,Industry,Region,Country,City,Email,Phone,Registration_Date,Account_Status,Payment_Terms,Credit_Limit,Account_Manager,Contract_ID,Service_Type,Plan_Name,Unit_Price,Estimated_Usage,Contract_Price,Discount_Allowed,Tax_Rate,Billing_Cycle,Contract_Duration,SLA_Level,Billing_Month,Billing_Year,Actual_Usage,Billed_Usage,Peak_Usage,OffPeak_Usage,Expected_Amount,Invoice_Date,Due_Date,Currency,Invoice_Status,Payment_Status,Invoice_Version,Tax_Expected,Tax_Billed,Discount_Applied,Discount_Amount,Billed_Amount,Missing_GST,Usage_Mismatch,Extra_Discount,Wrong_Pricing,Missing_Charge,Duplicate_Invoice,Contract_Violation,Late_Billing,Leakage,Leakage_Type,Leakage_Amount
INV009078,CUST00087,Hudson-Sanchez,Enterprise,Finance,South,Singapore,Jonathanfort,umurray@jackson-cortez.info,(480)580-1006,2022-03-05,Active,Net 15,487477,Sneha Patel,CON00179,Cloud,Enterprise Cloud,20,518,48940,10,18,Quarterly,12,Platinum,6,2026,2447,2447,2688,2402,48940,2026-03-22,2026-04-21,INR,Generated,Paid,1,8809.2,8809.2,10,4894.0,52855.2,0,0,0,0,0,0,0,0,0,None,0.0
INV009079,CUST00135,"Rodriguez, Brown and Mcneil",SMB,Telecom,South,USA,Michelleview,jacob83@trujillo.biz,+1-752-507-4466x60993,2026-02-22,Suspended,Net 60,912522,Sneha Patel,CON00109,SaaS,ERP,25,2491,40925,0,18,Yearly,12,Gold,7,2026,1637,1637,1750,1501,40925,2025-11-14,2025-12-14,INR,Generated,Overdue,3,7366.5,7366.5,0,0.0,48291.5,0,0,0,0,0,0,0,0,0,None,0.0
INV009080,CUST00137,"Silva, Blackburn and Jones",SMB,Healthcare,South,India,New David,amoreno@pitts.com,956.797.2521,2023-02-06,Suspended,Net 45,468034,Sneha Patel,CON00162,SaaS,HRMS,25,2635,19425,15,18,Yearly,24,Bronze,11,2026,777,777,809,661,19425,2026-01-23,2026-02-22,USD,Sent,Paid,3,3496.5,3496.5,15,2913.75,20007.75,0,0,0,0,0,0,0,0,0,None,0.0
INV009081,CUST00254,"Hanson, Wolf and Guerrero",SMB,Telecom,South,USA,Sparksborough,ebony78@daniels-pacheco.net,+1-900-961-6756,2021-11-25,Active,Net 45,600719,Rahul Sharma,CON00040,Security,Firewall,15,1167,38895,10,18,Monthly,12,Bronze,3,2026,2593,2593,2663,2463,38895,2026-04-09,2026-05-09,INR,Generated,Paid,3,7001.1,7001.1,10,3889.5,42006.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009082,CUST00043,"Harris, Gallegos and Spencer",Enterprise,Finance,West,USA,Port Molly,kim90@garrison-thomas.com,+1-742-210-2053,2023-01-29,Inactive,Net 30,831474,Sneha Patel,CON00182,SaaS,CRM,25,1355,18200,5,18,Monthly,36,Gold,12,2026,728,728,932,674,18200,2026-07-17,2026-08-16,INR,Generated,Overdue,3,3276.0,3276.0,5,910.0,20566.0,0,0,0,0,0,0,0,0,0,None,0.0
INV009083,CUST00099,Bush and Sons,Retail,Logistics,North,UK,Karenland,lloydamanda@nguyen-ellis.com,+1-478-659-6969x15579,2022-04-26,Inactive,Net 60,61023,Arjun Kumar,CON00168,SaaS,ERP,25,1700,55450,5,18,Quarterly,24,Gold,1,2026,2218,2218,2287,2213,55450,2026-04-02,2026-05-02,USD,Paid,Overdue,3,9981.0,9981.0,5,2772.5,62658.5,0,0,0,0,0,1,0,0,1,Duplicate Invoice,62658.5
INV009084,CUST00033,"Anderson, Roberts and Gilmore",Enterprise,Logistics,South,Australia,Martinezbury,lancesmith@davis-gay.com,412.874.8467x737,2023-03-21,Inactive,Net 30,663333,John Thomas,CON00036,Security,Firewall,15,1994,23730,15,18,Quarterly,36,Platinum,10,2026,1582,1582,1749,1437,23730,2025-12-15,2026-01-14,EUR,Paid,Pending,3,4271.4,4271.4,15,3559.5,24441.9,0,0,0,0,0,0,0,0,0,None,0.0
INV009085,CUST00464,Porter-Rodriguez,SMB,Manufacturing,East,Singapore,Monicaburgh,stevenrivers@goodman.biz,676.816.4819x80770,2021-12-07,Active,Net 15,914434,Arjun Kumar,CON00058,Internet,Fiber 300,10,618,8250,15,18,Yearly,12,Bronze,1,2026,825,825,878,643,8250,2025-08-18,2025-09-17,EUR,Generated,Paid,2,1485.0,1485.0,15,1237.5,8497.5,0,0,0,0,0,0,0,0,0,None,0.0
INV009086,CUST00366,"Johnson, Hanna and Watson",Government,Manufacturing,West,Singapore,Lake Bonniefort,anthonydiaz@sanchez.org,(422)272-8476x57041,2021-11-13,Active,Net 45,273332,Sneha Patel,CON00199,Internet,Fiber 100,10,1734,19750,15,18,Monthly,36,Gold,5,2026,1975,1975,1984,1887,19750,2026-01-23,2026-02-22,INR,Paid,Pending,2,3555.0,3555.0,15,2962.5,20342.5,0,0,0,0,0,0,0,0,0,None,0.0
INV009087,CUST00018,"Collins, Drake and Hernandez",Government,IT,East,Australia,East Traceyland,operry@lee.com,(501)363-2870,2025-06-24,Suspended,Net 30,208338,Rahul Sharma,CON00019,Internet,Fiber 300,10,2249,8960,10,18,Yearly,12,Silver,8,2026,896,896,1139,715,8960,2025-11-23,2025-12-23,INR,Paid,Overdue,2,1612.8,1612.8,10,896.0,9676.8,0,0,0,0,0,0,0,0,0,None,0.0
INV009088,CUST00229,"Thompson, Brown and Hill",Government,IT,North,Singapore,Jacksonstad,samuelfrost@anderson.org,(420)571-0021x9467,2022-10-24,Inactive,Net 15,815537,John Thomas,CON00039,Cloud,Enterprise Cloud,20,2299,49660,0,18,Quarterly,24,Bronze,4,2026,2483,2483,2711,2454,49660,2025-08-23,2025-09-22,EUR,Generated,Pending,3,8938.8,8938.8,0,0.0,58598.8,0,0,0,0,0,0,0,0,0,None,0.0
INV009089,CUST00356,Ferguson and Sons,SMB,Education,East,Australia,East Jamesside,patricia85@west-love.biz,476-688-0294,2021-12-25,Active,Net 30,905684,Priya Nair,CON00200,Security,Firewall,15,719,43410,5,18,Monthly,36,Silver,11,2026,2894,2894,3050,2870,43410,2026-06-26,2026-07-26,USD,Paid,Paid,1,7813.8,7813.8,5,2170.5,49053.3,0,0,0,0,0,0,0,0,0,None,0.0
INV009090,CUST00218,"Simon, Terrell and Terrell",Retail,Telecom,East,India,Stevenland,sanchezcrystal@horne.org,790-658-0778x7956,2024-01-21,Inactive,Net 30,231144,Arjun Kumar,CON00031,Voice,Voice Premium,5,2088,4490,10,18,Monthly,12,Bronze,4,2026,898,898,1103,746,4490,2026-02-13,2026-03-15,INR,Sent,Paid,3,808.2,808.2,10,449.0,4849.2,0,0,0,0,0,0,0,0,0,None,0.0
INV009091,CUST00327,"Burns, Barker and Horton",SMB,Telecom,West,Australia,Housebury,timdorsey@mccoy-rhodes.com,897-824-3992x011,2026-08-01,Active,Net 60,981714,Rahul Sharma,CON00058,Internet,Fiber 300,10,618,23530,15,18,Yearly,12,Bronze,8,2026,2353,2353,2494,2259,23530,2025-09-13,2025-10-13,USD,Generated,Overdue,2,4235.4,4235.4,15,3529.5,24235.9,0,0,0,0,0,0,0,0,0,None,0.0
INV009092,CUST00307,Bryant-Wood,SMB,IT,East,Australia,Donnahaven,ejohns@thomas.com,586.655.9630,2022-11-10,Inactive,Net 60,216703,Priya Nair,CON00086,Security,SOC,15,2718,32055,0,18,Quarterly,36,Platinum,6,2026,2137,2137,2327,2120,32055,2026-05-30,2026-06-29,INR,Sent,Pending,3,5769.9,5769.9,0,0.0,37824.9,0,0,0,0,0,0,0,0,0,None,0.0
INV009093,CUST00284,"Nielsen, Hernandez and Andrews",SMB,Healthcare,North,Australia,Robertside,jennifer55@wilcox.org,(867)538-9975,2024-02-28,Suspended,Net 15,202999,Arjun Kumar,CON00106,Security,Endpoint Security,15,2488,42255,0,18,Yearly,12,Silver,2,2026,2817,2817,2983,2798,42255,2026-01-25,2026-02-24,INR,Generated,Paid,3,7605.9,7605.9,0,0.0,49860.9,0,0,0,0,0,0,0,0,0,None,0.0
INV009094,CUST00470,"Gill, Woods and Garcia",Enterprise,Manufacturing,South,India,West Kristyland,timothyramos@gonzalez-daniels.com,+1-974-290-9617x399,2023-09-27,Inactive,Net 15,370701,John Thomas,CON00069,Voice,Voice Basic,5,1591,11455,10,18,Yearly,12,Platinum,1,2026,2291,2291,2535,2149,11455,2026-05-06,2026-06-05,INR,Paid,Paid,1,2061.9,2061.9,10,1145.5,12371.4,0,0,0,0,0,0,0,0,0,None,0.0
INV009095,CUST00066,"Jones, Owens and Holmes",Government,Logistics,North,Australia,Port Kimberly,katrinaanderson@bartlett.com,422-653-5841x4384,2026-02-18,Suspended,Net 45,790427,Priya Nair,CON00107,Internet,Fiber 300,10,1368,9370,0,18,Yearly,24,Gold,2,2026,937,937,1199,894,9370,2025-10-19,2025-11-18,EUR,Generated,Pending,3,1686.6,1686.6,0,0.0,11056.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009096,CUST00014,Clark-Wright,Enterprise,IT,East,India,West Kimberlychester,sarayoung@cherry.biz,2259634216,2023-06-28,Active,Net 60,183767,John Thomas,CON00117,Cloud,Enterprise Cloud,20,1599,53500,15,18,Yearly,12,Bronze,1,2026,2675,2675,2696,2549,53500,2026-06-29,2026-07-29,USD,Sent,Pending,1,9630.0,9630.0,15,8025.0,55105.0,0,0,0,0,0,0,0,0,0,None,0.0
INV009097,CUST00236,"Norton, French and Miller",Retail,Telecom,North,UK,Jillton,pamela16@marshall-williams.com,(381)983-2538,2026-07-13,Suspended,Net 60,526840,Sneha Patel,CON00013,Cloud,Business Cloud,20,898,47180,10,18,Yearly,36,Platinum,6,2026,2359,2227,2624,2338,47180,2025-09-25,2025-10-25,EUR,Sent,Overdue,3,8492.4,8492.4,10,4718.0,48314.4,0,1,0,0,0,0,0,0,1,Usage Mismatch,2640.0
INV009098,CUST00081,Graves-Weaver,SMB,IT,North,Singapore,North Valeriefort,mitchellhector@cannon.biz,(867)466-1825x128,2023-06-28,Active,Net 30,169180,John Thomas,CON00113,Security,Firewall,15,1394,14145,15,18,Quarterly,12,Platinum,12,2026,943,943,1142,860,14145,2026-02-02,2026-03-04,INR,Sent,Pending,1,2546.1,2546.1,15,2121.75,14569.35,0,0,0,0,0,0,0,0,0,None,0.0
INV009099,CUST00496,Shaffer-Huang,SMB,Education,East,UK,East Marcus,lopezlance@graves.net,(669)413-1196,2024-06-27,Inactive,Net 45,731777,John Thomas,CON00067,Security,SOC,15,2052,36750,10,18,Quarterly,12,Platinum,8,2026,2450,2450,2507,2262,36750,2026-03-25,2026-04-24,INR,Paid,Paid,2,6615.0,6615.0,10,3675.0,39690.0,0,0,0,0,0,0,0,0,0,None,0.0
INV009100,CUST00346,"Ellis, Gonzales and Gomez",SMB,Education,South,Australia,Shawview,tmeyer@torres.com,(251)811-3129x01487,2025-12-03,Suspended,Net 45,73429,Rahul Sharma,CON00184,Cloud,Enterprise Cloud,20,692,23320,0,18,Quarterly,12,Bronze,3,2026,1166,1166,1221,1108,23320,2026-03-07,2026-04-06,INR,Paid,Pending,1,4197.6,4197.6,0,0.0,27517.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009101,CUST00489,Garcia and Sons,Government,IT,East,UK,Port Sarah,amberfriedman@garrison-ramirez.biz,668-567-7524x0148,2022-03-01,Inactive,Net 45,378821,Arjun Kumar,CON00097,SaaS,CRM,25,2679,16025,10,18,Quarterly,24,Platinum,3,2026,641,641,880,571,16025,2025-08-25,2025-09-24,USD,Paid,Overdue,2,2884.5,2884.5,10,1602.5,17307.0,0,0,0,0,0,0,0,0,0,None,0.0
INV009102,CUST00399,Montes Group,SMB,Logistics,West,India,South Erin,cindy24@roberts-marsh.com,203.249.1074x065,2023-09-26,Suspended,Net 60,339530,John Thomas,CON00088,Internet,Fiber 100,10,1166,14320,5,18,Yearly,24,Bronze,3,2026,1432,1241,1606,1280,14320,2026-08-02,2026-09-01,INR,Sent,Overdue,2,2577.6,2577.6,5,716.0,14271.6,0,1,0,0,0,0,0,0,1,Usage Mismatch,1910.0
INV009103,CUST00166,Fletcher Inc,Enterprise,Finance,South,Singapore,New Adrianborough,robert12@pearson-king.net,(995)694-6368x87258,2024-03-15,Inactive,Net 45,855688,Rahul Sharma,CON00047,Voice,Voice Basic,5,1412,14280,0,18,Quarterly,12,Platinum,11,2026,2856,2856,2919,2691,14280,2025-12-21,2026-01-20,INR,Paid,Overdue,3,2570.4,2570.4,0,0.0,16850.4,0,0,0,0,0,0,0,0,0,None,0.0
INV009104,CUST00311,Payne LLC,Retail,Logistics,North,Singapore,Lake Mark,julie43@munoz.net,804-545-6690x782,2023-07-12,Suspended,Net 45,946782,Arjun Kumar,CON00033,Cloud,Basic Cloud,20,2578,10660,0,18,Yearly,24,Gold,11,2026,533,533,654,511,10660,2026-05-08,2026-06-07,INR,Sent,Pending,3,1918.8,1918.8,0,0.0,12578.8,0,0,0,0,0,0,0,0,0,None,0.0
INV009105,CUST00470,"Gill, Woods and Garcia",Enterprise,Manufacturing,South,India,West Kristyland,timothyramos@gonzalez-daniels.com,+1-974-290-9617x399,2023-09-27,Inactive,Net 15,370701,John Thomas,CON00082,Cloud,Enterprise Cloud,20,744,53420,15,18,Quarterly,36,Silver,9,2026,2671,2671,2744,2512,53420,2026-05-21,2026-06-20,EUR,Sent,Pending,1,9615.6,9615.6,15,8013.0,53233.13,0,0,0,0,0,0,1,0,1,Contract Violation,1789.47
INV009106,CUST00347,"Taylor, Jimenez and Jennings",Enterprise,Manufacturing,South,Australia,South Alexanderborough,kleinjacqueline@reed.net,+1-290-897-2832x15285,2025-10-23,Inactive,Net 60,722280,Arjun Kumar,CON00028,Internet,Fiber 100,10,661,11670,5,18,Quarterly,36,Platinum,3,2026,1167,1094,1434,1130,11670,2026-03-23,2026-04-22,EUR,Paid,Overdue,3,2100.6,2100.6,5,583.5,12457.1,0,1,0,0,0,0,0,0,1,Usage Mismatch,730.0
INV009107,CUST00008,Jones-Young,SMB,IT,South,Australia,Lewisberg,esanchez@lee-davis.biz,(566)970-1065x133,2022-10-15,Inactive,Net 60,301995,Arjun Kumar,CON00130,Voice,Voice Premium,5,1259,3220,15,18,Monthly,24,Platinum,1,2026,644,644,904,498,3220,2026-04-24,2026-05-24,INR,Generated,Paid,1,579.6,579.6,15,483.0,3316.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009108,CUST00051,"Gillespie, Davis and Richard",Retail,IT,West,Australia,South Brianna,fosterkyle@walker-maxwell.com,418.383.5523x12432,2023-02-07,Active,Net 60,318246,Rahul Sharma,CON00049,Security,Firewall,15,1536,9060,5,18,Monthly,36,Bronze,8,2026,604,604,816,580,9060,2025-12-26,2026-01-25,INR,Sent,Overdue,3,1630.8,1630.8,5,453.0,10237.8,0,0,0,0,0,0,0,0,0,None,0.0
INV009109,CUST00300,Patel-Stewart,SMB,Finance,West,India,Leeland,mooneyjeremiah@coleman.com,541-710-7609x54317,2022-01-22,Active,Net 15,792488,Sneha Patel,CON00004,Voice,Voice Basic,5,2127,7510,10,18,Monthly,36,Gold,3,2026,1502,1502,1591,1345,7510,2026-04-13,2026-05-13,INR,Generated,Paid,2,1351.8,1351.8,10,751.0,8110.8,0,0,0,0,0,0,0,0,0,None,0.0
INV009110,CUST00448,Kelly-Cox,Enterprise,Logistics,South,UK,Gallegosburgh,herringbrenda@medina.biz,(943)658-8418x343,2021-11-11,Active,Net 30,385098,John Thomas,CON00172,Cloud,Basic Cloud,20,2200,43560,10,18,Monthly,36,Platinum,1,2026,2178,2178,2295,2171,43560,2025-08-16,2025-09-15,EUR,Sent,Pending,1,7840.8,7840.8,10,4356.0,35376.43,0,0,0,1,0,0,0,0,1,Wrong Pricing,11668.37
INV009111,CUST00491,Smith-Wilson,Retail,IT,North,Singapore,Alexandriafort,donnaevans@weaver.info,(815)440-6417,2025-09-28,Suspended,Net 15,692249,Arjun Kumar,CON00103,Cloud,Basic Cloud,20,1199,28740,5,18,Quarterly,12,Bronze,3,2026,1437,1437,1657,1390,28740,2026-07-26,2026-08-25,EUR,Sent,Paid,3,5173.2,5173.2,5,1437.0,32476.2,0,0,0,0,0,0,0,0,0,None,0.0
INV009112,CUST00351,"Simpson, Maldonado and Anderson",Enterprise,Finance,South,UK,Shawfurt,danielrodriguez@martinez.net,6306569067,2025-09-23,Inactive,Net 15,535278,Rahul Sharma,CON00095,SaaS,HRMS,25,1160,52725,10,18,Quarterly,36,Gold,7,2026,2109,2109,2276,1996,52725,2025-11-03,2025-12-03,USD,Sent,Pending,1,9490.5,9490.5,10,5272.5,55197.75,0,0,0,0,0,0,1,0,1,Contract Violation,1745.25
INV009113,CUST00388,Lang Group,Government,Finance,North,Australia,West Robertville,ujackson@reyes.org,7742260880,2022-03-09,Active,Net 60,490917,Priya Nair,CON00042,Voice,Voice Basic,5,2724,13010,5,18,Yearly,36,Bronze,9,2026,2602,2602,2752,2546,13010,2026-04-21,2026-05-21,USD,Generated,Overdue,2,2341.8,2341.8,5,650.5,14701.3,0,0,0,0,0,0,0,0,0,None,0.0
INV009114,CUST00030,Roberts LLC,Retail,IT,East,India,Jonesbury,kristin93@wilson-walker.com,621-802-4994x717,2023-11-29,Inactive,Net 30,687147,Sneha Patel,CON00065,Security,Firewall,15,1647,27840,10,18,Quarterly,36,Platinum,1,2026,1856,1856,2090,1798,27840,2026-05-24,2026-06-23,USD,Generated,Overdue,1,5011.2,5011.2,10,2784.0,30067.2,0,0,0,0,0,0,0,0,0,None,0.0
INV009115,CUST00113,Williams LLC,Government,Finance,West,India,Moraburgh,tranrobin@rios.com,319-951-8023x806,2023-12-31,Inactive,Net 60,681172,John Thomas,CON00127,SaaS,HRMS,25,1016,28375,0,18,Quarterly,12,Bronze,9,2026,1135,1135,1385,1046,28375,2026-06-24,2026-07-24,EUR,Generated,Pending,2,5107.5,5107.5,0,0.0,33482.5,0,0,0,0,0,0,0,0,0,None,0.0
INV009116,CUST00480,Ritter-Hall,Enterprise,IT,West,USA,Port Michael,natalieblackburn@flowers.com,336.407.7633x691,2025-11-27,Suspended,Net 45,457592,Priya Nair,CON00178,Voice,Voice Premium,5,911,9015,15,18,Yearly,36,Bronze,1,2026,1803,1803,2055,1724,9015,2025-08-31,2025-09-30,INR,Generated,Pending,3,1622.7,1622.7,15,1352.25,9285.45,0,0,0,0,0,0,0,0,0,None,0.0
INV009117,CUST00086,"Morris, Campbell and Owens",Enterprise,Healthcare,East,Australia,Kylestad,zowens@harrison.com,560-793-2048x99642,2023-07-21,Suspended,Net 45,581089,Arjun Kumar,CON00025,Cloud,Business Cloud,20,913,15020,10,18,Quarterly,24,Gold,5,2026,751,751,981,578,15020,2025-08-24,2025-09-23,USD,Sent,Pending,2,2703.6,2703.6,10,1502.0,16221.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009118,CUST00403,Cunningham-Vaughn,Enterprise,Healthcare,North,Australia,North Joyhaven,mileszachary@yang.com,340-579-3110x2918,2023-05-02,Inactive,Net 15,795466,Sneha Patel,CON00184,Cloud,Enterprise Cloud,20,692,20020,0,18,Quarterly,12,Bronze,1,2026,1001,1001,1134,1001,20020,2025-08-09,2025-09-08,INR,Generated,Overdue,2,3603.6,3603.6,0,0.0,23623.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009119,CUST00234,"Patterson, Salas and Wright",Enterprise,Finance,West,Australia,Rileyshire,robinvillanueva@baird-williams.info,001-280-868-6717x7318,2023-06-14,Inactive,Net 15,134082,Priya Nair,CON00071,Security,Firewall,15,658,34395,0,18,Quarterly,36,Silver,5,2026,2293,2293,2351,2244,34395,2026-01-05,2026-02-04,EUR,Paid,Pending,2,6191.1,6191.1,0,0.0,40586.1,0,0,0,0,0,1,0,0,1,Duplicate Invoice,40586.1
INV009120,CUST00219,Johnson PLC,Enterprise,IT,South,India,Jessicashire,bryan79@berry.com,001-690-647-1281x4429,2023-10-13,Suspended,Net 15,608221,Priya Nair,CON00158,SaaS,CRM,25,1067,12500,10,18,Monthly,24,Silver,5,2026,500,500,635,397,12500,2025-11-25,2025-12-25,INR,Sent,Paid,3,2250.0,2250.0,10,1250.0,13500.0,0,0,0,0,0,0,0,0,0,None,0.0
INV009121,CUST00073,Alexander Group,Enterprise,Healthcare,East,Australia,South Hannah,nshaw@salas-fitzgerald.com,001-728-738-5786x527,2023-11-05,Suspended,Net 15,88304,Priya Nair,CON00173,Security,Endpoint Security,15,1568,8370,0,18,Yearly,36,Platinum,11,2026,558,558,575,478,8370,2026-04-26,2026-05-26,USD,Generated,Paid,1,1506.6,1506.6,0,0.0,9876.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009122,CUST00171,Davis-Nunez,Government,Telecom,East,UK,Charlesburgh,nedwards@adams.com,333.334.3333x9521,2025-10-14,Inactive,Net 60,379670,Arjun Kumar,CON00181,Cloud,Business Cloud,20,738,13840,0,18,Monthly,12,Bronze,8,2026,692,692,761,622,13840,2026-04-04,2026-05-04,EUR,Generated,Paid,1,2491.2,2491.2,0,0.0,16331.2,0,0,0,0,0,0,0,1,1,Late Billing,1340.0
INV009123,CUST00416,Ramirez PLC,Enterprise,Manufacturing,North,India,Simpsonfurt,owallace@gray.biz,+1-604-508-5095,2021-10-29,Inactive,Net 15,991763,Priya Nair,CON00105,Security,Endpoint Security,15,841,27555,10,18,Quarterly,36,Gold,8,2026,1837,1837,2019,1780,27555,2025-10-28,2025-11-27,USD,Generated,Pending,3,4959.9,4959.9,10,2755.5,29759.4,0,0,0,0,0,0,0,0,0,None,0.0
INV009124,CUST00009,White-Ford,Government,Telecom,North,UK,South Lindseyside,williamsyvette@novak.com,(977)436-0260x64746,2023-03-18,Inactive,Net 15,510337,Arjun Kumar,CON00126,Security,Firewall,15,1535,39675,5,18,Monthly,12,Gold,8,2026,2645,2645,2676,2461,39675,2025-12-02,2026-01-01,EUR,Generated,Pending,1,7141.5,7141.5,10,3967.5,42849.0,0,0,1,0,0,0,0,0,1,Extra Discount,1983.75
INV009125,CUST00473,"Adams, Cantu and Kennedy",Enterprise,IT,North,Australia,Nathanport,jessica57@coleman-long.biz,5605652740,2023-10-10,Suspended,Net 45,426742,Rahul Sharma,CON00163,Voice,Voice Premium,5,2277,10100,0,18,Monthly,24,Silver,3,2026,2020,2020,2279,1863,10100,2026-06-02,2026-07-02,USD,Generated,Pending,2,1818.0,1818.0,0,0.0,11918.0,0,0,0,0,0,0,0,0,0,None,0.0
INV009126,CUST00173,Bray-Wolfe,SMB,Finance,West,USA,Stewarttown,craignicolas@nguyen.com,(484)934-7955,2025-03-15,Active,Net 15,296726,Rahul Sharma,CON00149,Security,Firewall,15,2924,8580,0,18,Quarterly,36,Silver,6,2026,572,572,743,456,8580,2026-05-13,2026-06-12,EUR,Sent,Overdue,3,1544.4,1544.4,0,0.0,10124.4,0,0,0,0,0,0,0,0,0,None,0.0
INV009127,CUST00159,Arnold-Thompson,Retail,Manufacturing,South,UK,Port Juanberg,josemercado@luna.net,+1-409-796-9308x4887,2024-12-07,Suspended,Net 45,482882,Arjun Kumar,CON00163,Voice,Voice Premium,5,2277,8275,0,18,Monthly,24,Silver,11,2026,1655,1655,1684,1606,8275,2025-08-10,2025-09-09,USD,Paid,Overdue,1,1489.5,1489.5,0,0.0,9764.5,0,0,0,0,0,0,0,0,0,None,0.0
INV009128,CUST00018,"Collins, Drake and Hernandez",Government,IT,East,Australia,East Traceyland,operry@lee.com,(501)363-2870,2025-06-24,Suspended,Net 30,208338,Rahul Sharma,CON00092,Internet,Fiber 300,10,1927,7020,15,18,Yearly,12,Silver,2,2026,702,702,771,611,7020,2025-10-23,2025-11-22,EUR,Sent,Pending,3,1263.6,1263.6,15,1053.0,7230.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009129,CUST00219,Johnson PLC,Enterprise,IT,South,India,Jessicashire,bryan79@berry.com,001-690-647-1281x4429,2023-10-13,Suspended,Net 15,608221,Priya Nair,CON00171,Cloud,Enterprise Cloud,20,2961,27520,0,18,Yearly,36,Silver,1,2026,1376,1376,1581,1269,27520,2026-04-30,2026-05-30,EUR,Paid,Pending,1,4953.6,4953.6,0,0.0,28356.35,0,0,0,0,1,0,0,0,1,Missing Charge,4117.25
INV009130,CUST00234,"Patterson, Salas and Wright",Enterprise,Finance,West,Australia,Rileyshire,robinvillanueva@baird-williams.info,001-280-868-6717x7318,2023-06-14,Inactive,Net 15,134082,Priya Nair,CON00058,Internet,Fiber 300,10,618,28080,15,18,Yearly,12,Bronze,5,2026,2808,2808,2961,2643,28080,2026-07-20,2026-08-19,USD,Sent,Paid,1,5054.4,5054.4,15,4212.0,28922.4,0,0,0,0,0,0,0,0,0,None,0.0
INV009131,CUST00046,Mcdaniel Group,Government,Education,East,Australia,North Marieland,vdavis@cain-hawkins.org,+1-685-716-5604,2022-06-23,Suspended,Net 30,449111,John Thomas,CON00135,Voice,Voice Premium,5,2326,13180,15,18,Quarterly,24,Platinum,10,2026,2636,2636,2782,2462,13180,2026-03-18,2026-04-17,INR,Paid,Pending,1,2372.4,2372.4,15,1977.0,13575.4,0,0,0,0,0,1,0,0,1,Duplicate Invoice,13575.4
INV009132,CUST00093,Maxwell-Hardy,Retail,Manufacturing,East,India,New Adriana,rjackson@adams-thomas.com,(346)447-1543x79937,2024-03-09,Suspended,Net 15,613586,Sneha Patel,CON00069,Voice,Voice Basic,5,1591,2760,10,18,Yearly,12,Platinum,4,2026,552,552,711,457,2760,2025-09-21,2025-10-21,INR,Sent,Overdue,1,496.8,496.8,10,276.0,2980.8,0,0,0,0,0,0,0,1,1,Late Billing,4345.0
INV009133,CUST00398,Garner and Sons,Retail,Healthcare,West,Australia,Fowlerview,harcher@baker.com,969-764-4309x85916,2024-01-19,Inactive,Net 45,711616,Rahul Sharma,CON00103,Cloud,Basic Cloud,20,1199,38280,5,18,Quarterly,12,Bronze,4,2026,1914,1914,1948,1735,38280,2025-08-07,2025-09-06,USD,Generated,Overdue,2,6890.4,6890.4,5,1914.0,43256.4,0,0,0,0,0,0,0,0,0,None,0.0
INV009134,CUST00123,Daugherty Ltd,Enterprise,Finance,North,USA,Connerfort,grant89@walker-chapman.com,(544)322-0969x0295,2025-10-25,Suspended,Net 45,107108,Sneha Patel,CON00154,Internet,Fiber 300,10,774,7520,15,18,Yearly,36,Gold,4,2026,752,752,856,562,7520,2025-11-21,2025-12-21,INR,Paid,Overdue,2,1353.6,1353.6,15,1128.0,7745.6,0,0,0,0,0,0,0,0,0,None,0.0
INV009135,CUST00168,Miller-Johnson,Enterprise,IT,South,Singapore,Ariasfurt,jennifer90@bowman.com,484.230.9883,2024-08-27,Active,Net 15,934377,Rahul Sharma,CON00132,SaaS,ERP,25,2869,19225,5,18,Quarterly,12,Bronze,8,2026,769,769,1041,592,19225,2025-12-19,2026-01-18,INR,Generated,Pending,3,3460.5,3460.5,5,961.25,21724.25,0,0,0,0,0,0,0,0,0,None,0.0
INV009136,CUST00108,Miller Inc,Retail,Logistics,South,Singapore,Port David,bbell@moody-wright.com,589.899.4043,2024-02-10,Active,Net 15,934574,Sneha Patel,CON00167,SaaS,CRM,25,2413,51500,15,18,Monthly,36,Bronze,10,2026,2060,2060,2301,1979,51500,2025-09-23,2025-10-23,INR,Sent,Paid,1,9270.0,9270.0,15,7725.0,53045.0,0,0,0,0,0,0,0,0,0,None,0.0
INV009137,CUST00181,Flores and Sons,Enterprise,Logistics,East,UK,New Andrewville,joseph70@davis.info,356.447.5705,2022-01-27,Suspended,Net 15,386199,Rahul Sharma,CON00122,Cloud,Basic Cloud,20,889,56820,15,18,Monthly,36,Platinum,6,2026,2841,2841,3033,2736,56820,2026-08-05,2026-09-04,EUR,Sent,Pending,3,10227.6,10227.6,15,8523.0,57270.11,0,0,0,0,0,0,1,0,1,Contract Violation,1254.49
